BGMID,Title,unk1,unk2,unk3,unk4,MenuCheckPoint1,MenuCheckPoint2,MenuCheckPoint3,MenuCheckPoint4,LoopStartTime,LoopEndTime,LoopStartSample,LoopEndSample,StreamTotalDuration,StreamTotalSamples
668,LBP_TalphaNiang,1,-1,400,-1,-1,-1,-1,-1,59814,244638,2637824,10788575,244638,10788576
669,LBP_Volver,1,-1,400,-1,-1,-1,-1,-1,48111,449044,2121728,19802853,449044,19802854
670,LBP_Wedding,1,-1,400,-1,-1,-1,-1,-1,21130,250534,931840,11048557,250534,11048558
671,LBP_Wilderness,1,-1,400,-1,-1,-1,-1,-1,51362,421474,2265088,18587045,421474,18587046
672,LC_Mariska,1,-1,400,-1,-1,-1,-1,-1,0,313659,0,13832396,313659,13832397
673,LC_ZedTheme,1,-1,400,-1,-1,-1,-1,-1,0,321458,0,14176321,321458,14176323
674,Levequest,1,-1,400,-1,-1,-1,-1,-1,144554,271648,6938624,13039109,271648,13039112
675,Liberi,1,-1,400,-1,-1,-1,-1,-1,0,185316,0,8172444,185316,8172447
676,LightningBattle,1,-1,400,-1,-1,-1,-1,-1,9427,291700,415744,12863997,291700,12864000
677,LightningFZero,1,-1,400,-1,-1,-1,-1,-1,15278,109121,673792,4812261,109121,4812262
678,LikeASnake,1,-1,400,-1,-1,-1,-1,-1,7151,182025,315392,8027303,182025,8027305
679,LineLand,1,-1,400,-1,-1,-1,-1,-1,9102,72167,200704,1591296,72167,1591297
680,LivingInCity,1,-1,400,-1,-1,-1,-1,-1,27956,206329,1232896,9099117,206329,9099120
681,LordGHBOSS,1,-1,400,-1,-1,-1,-1,-1,11377,87291,501760,3849574,87291,3849576
682,LoudSweet,1,-1,400,-1,-1,-1,-1,-1,3575,40470,157696,1784753,40470,1784755
683,LoZMM_DekuNutsCastle,1,-1,400,-1,-1,-1,-1,-1,5526,69798,243712,3078118,69798,3078120
684,LoZMM_StoneTowerTemple,1,-1,400,-1,-1,-1,-1,-1,5526,82307,243712,3629781,82308,3629784
685,LoZOoT_ForestTemple,1,-1,400,-1,-1,-1,-1,-1,10302,111870,329728,3580527,111870,3580528
686,LoZTP_CitySky,1,-1,400,-1,-1,-1,-1,-1,12027,90303,530432,3982369,90303,3982372
687,LozWW_Molgera,1,-1,400,-1,-1,-1,-1,-1,13003,77432,573440,3414795,77433,3414798
688,LyingColdly,1,-1,400,-1,-1,-1,-1,-1,6826,99748,301056,4398897,99748,4398898
689,M&LPiT_BossBattle,1,-1,400,-1,-1,-1,-1,-1,4226,65639,186368,2894685,65639,2894688
690,M&LPiT_BowserBattle,1,-1,400,-1,-1,-1,-1,-1,20154,68815,888832,3034751,68815,3034752
691,M&LPiT_FinalBattle,1,-1,400,-1,-1,-1,-1,-1,4226,65660,186368,2895614,65660,2895616
692,M&LPiT_YoshiVillage,1,-1,400,-1,-1,-1,-1,-1,10402,58900,458752,2597533,58901,2597536
693,M&LSS_BossBattle,1,-1,400,-1,-1,-1,-1,-1,1950,52502,86016,2315350,52502,2315353
694,M&LSS_FinalCackletta,1,-1,400,-1,-1,-1,-1,-1,325,65253,14336,2877668,65253,2877670
695,M&LSS_GwarharLagoon,1,-1,400,-1,-1,-1,-1,-1,5851,35941,258048,1585031,35941,1585033
696,M&LSS_PoppleRemix,1,-1,400,-1,-1,-1,-1,-1,0,0,0,0,0,0
697,M&LSS_Teehee,1,-1,400,-1,-1,-1,-1,-1,6176,58834,272384,2594607,58834,2594610
698,M3_BothersomeGuys,1,-1,400,-1,-1,-1,-1,-1,0,34529,0,1522739,34529,1522742
699,M3_CumbersomeGuys,1,-1,400,-1,-1,-1,-1,-1,0,32926,0,1452040,32926,1452043
700,M3_DangerousGuys,1,-1,400,-1,-1,-1,-1,-1,19829,49179,874496,2168837,49180,2168838
701,M3_EvenDrierGuys,1,-1,400,-1,-1,-1,-1,-1,8777,80778,387072,3562313,80778,3562316
702,M3_Fate,1,-1,400,-1,-1,-1,-1,-1,0,54945,0,2423094,54945,2423097
703,MachineGun,1,-1,400,-1,-1,-1,-1,-1,11377,90236,501760,3979410,90236,3979412
704,MadDance,1,-1,400,-1,-1,-1,-1,-1,18854,236421,831488,10426205,236421,10426208
705,Magolor2,1,-1,400,-1,-1,-1,-1,-1,21504,153495,688128,4911859,153495,4911862
706,MainMenuMSB,1,-1,400,-1,-1,-1,-1,-1,2600,76384,114688,3368540,76384,3368543
707,MajoraIncarnate,1,-1,400,-1,-1,-1,-1,-1,10304,91893,329728,2940580,91893,2940582
708,MaloMart,1,-1,400,-1,-1,-1,-1,-1,2275,47283,100352,2085218,47283,2085221
709,MapMedley,1,-1,400,-1,-1,-1,-1,-1,597,212997,28672,10223884,212997,10223886
710,MarchingDreads,1,-1,400,-1,-1,-1,-1,-1,2275,136405,100352,6015487,136405,6015489
711,MarioBrosStage1,1,-1,400,-1,-1,-1,-1,-1,8777,40959,387072,1806335,40960,1806336
712,MarioCircuit3,1,-1,400,-1,-1,-1,-1,-1,5376,37858,172032,1211461,37858,1211462
713,MarioCup,1,-1,400,-1,-1,-1,-1,-1,3250,164803,143360,7267847,164803,7267848
714,MarioMetalBattle,1,-1,400,-1,-1,-1,-1,-1,2275,33870,100352,1493708,33870,1493710
715,MarioStadium,1,-1,400,-1,-1,-1,-1,-1,4032,100031,129024,3201023,100032,3201025
716,Mastermind,1,-1,400,-1,-1,-1,-1,-1,5526,56466,243712,2490166,56466,2490169
717,Meatboy_Ch3Dark,1,-1,400,-1,-1,-1,-1,-1,0,82500,0,3638270,82500,3638272
718,Meatboy_CH3Light,1,-1,400,-1,-1,-1,-1,-1,0,89783,0,2873086,89784,2873088
719,Meatboy_CH4Dark,1,-1,400,-1,-1,-1,-1,-1,0,74666,0,3292799,74666,3292800
720,Meatboy_Ch5Dark,1,-1,400,-1,-1,-1,-1,-1,0,84413,0,3722622,84413,3722624
721,Meatboy_CH5Light,1,-1,400,-1,-1,-1,-1,-1,0,93451,0,4121214,93451,4121216
722,Meleedance,1,-1,400,-1,-1,-1,-1,-1,325,112175,14336,4946941,112175,4946944
723,Mercenaries,1,-1,400,-1,-1,-1,-1,-1,12353,119683,544768,5278062,119683,5278064
724,MewtwoVs,1,-1,400,-1,-1,-1,-1,-1,35433,104763,1562624,4620057,104763,4620060
725,MGS4_Hunter,1,-1,400,-1,-1,-1,-1,-1,27956,116367,1232896,5131789,116367,5131791
726,MidBossRoom,1,-1,400,-1,-1,-1,-1,-1,23296,76631,745472,2452199,76631,2452202
727,MiddleBossWW,1,-1,400,-1,-1,-1,-1,-1,6720,68529,215040,2192959,68530,2192960
728,MightFightSans,1,-1,400,-1,-1,-1,-1,-1,1625,59617,71680,2629149,59617,2629151
729,MiracleMatter,1,-1,400,-1,-1,-1,-1,-1,16253,91260,716800,4024575,91260,4024577
730,MK8_DryDryDesert,1,-1,400,-1,-1,-1,-1,-1,10752,79322,344064,2538325,79322,2538328
731,MK8_Electrodome,1,-1,400,-1,-1,-1,-1,-1,3584,55757,114688,1784250,55757,1784252
732,MK8_Excitebike,1,-1,400,-1,-1,-1,-1,-1,11648,57247,372736,1831934,57248,1831936
733,MK8_GCNBabyPark,1,-1,400,-1,-1,-1,-1,-1,4480,106126,143360,3396063,106127,3396066
734,MK8_GCNSherbetLand,1,-1,400,-1,-1,-1,-1,-1,0,55999,0,1791999,56000,1792000
735,MK8_GCNYoshiCircuit,1,-1,400,-1,-1,-1,-1,-1,7616,80949,243712,2590374,80949,2590376
736,MK8_MountWario,1,-1,400,-1,-1,-1,-1,-1,2688,121700,86016,3894403,121700,3894405
737,MK8_N64ToadTurnpike,1,-1,400,-1,-1,-1,-1,-1,0,68571,0,2194284,68571,2194286
738,MK8_N64YoshiValley,1,-1,400,-1,-1,-1,-1,-1,7168,68034,229376,2177099,68034,2177102
739,MK8_WiiGrumbleVolcano,1,-1,400,-1,-1,-1,-1,-1,13440,81588,430080,2610818,81588,2610821
740,MK8_WiiMooMooMeadows,1,-1,400,-1,-1,-1,-1,-1,5824,63950,186368,2046417,63950,2046419
741,MKDD_Menu,1,-1,400,-1,-1,-1,-1,-1,2600,43748,114688,1929297,43748,1929300
742,MKSC_BowserCastle,1,-1,400,-1,-1,-1,-1,-1,1792,62503,57344,2000125,62504,2000128
743,MKW_GBAShyGuyBeach,1,-1,400,-1,-1,-1,-1,-1,4032,68033,129024,2177080,68033,2177082
744,MKW_GCNPeachBeach,1,-1,400,-1,-1,-1,-1,-1,11648,73087,372736,2338808,73087,2338810
745,MKW_MushroomGorge,1,-1,400,-1,-1,-1,-1,-1,3584,54105,114688,1731391,54106,1731393
746,MKW_Rainbow,1,-1,400,-1,-1,-1,-1,-1,21504,92617,688128,2963765,92617,2963767
747,MKW_SherbetLand,1,-1,400,-1,-1,-1,-1,-1,9856,71790,315392,2297290,71790,2297293
748,MLDT_DreamySomnomLabyrinth,1,-1,400,-1,-1,-1,-1,-1,28074,157312,673792,3775491,157312,3775492
749,MLPJ_BigBang,1,-1,400,-1,-1,-1,-1,-1,6720,72404,215040,2316929,72404,2316932
750,MMX_SpikeManDrill,1,-1,400,-1,-1,-1,-1,-1,3250,53197,143360,2345997,53197,2346000
751,MMX_StormEagle,1,-1,400,-1,-1,-1,-1,-1,6176,37115,272384,1636781,37115,1636784
752,mod_Bayo2_Lets_Dance_Boys!_(2nd_Climax_Ver.),1,-1,400,-1,-1,-1,-1,-1,7801,266348,344064,11745951,266348,11745953
753,mod_Bayo_The_Greatest_Jubilee,1,-1,400,-1,-1,-1,-1,-1,16426,227237,788480,10907400,227237,10907401
754,mod_DQ8_Dormaguez,1,-1,400,-1,-1,-1,-1,-1,22400,159895,1075200,7674965,159895,7674967
755,mod_DQ8_Great_Battle_in_the_Vast_Sky,1,-1,400,-1,-1,-1,-1,-1,21205,145110,1017856,6965281,145110,6965284
756,mod_EB_Porky_Means_Business,1,-1,400,-1,-1,-1,-1,-1,54058,133266,2594816,6396809,133266,6396812
757,mod_FF10HD_Battle_Theme,1,-1,400,-1,-1,-1,-1,-1,22997,101313,1103872,4863039,101313,4863040
758,mod_FF13-2_Etros_Champion,1,-1,400,-1,-1,-1,-1,-1,1792,131487,86016,6311403,131487,6311405
759,mod_FF13-2_The_Last_Hunter,1,-1,400,-1,-1,-1,-1,-1,4551,200620,200704,8847369,200620,8847372
760,mod_FF13LR_Savior_of_Souls,1,-1,400,-1,-1,-1,-1,-1,3900,123899,172032,5463985,123899,5463987
761,mod_FF13_Sabers_Edge,1,-1,400,-1,-1,-1,-1,-1,32507,192110,1433600,8472064,192110,8472066
762,mod_FF7_Judgement_Day,1,-1,400,-1,-1,-1,-1,-1,7151,117105,315392,5164349,117105,5164352
763,mod_FF9_Festival_of_the_Hunt_(Hunters_Chance),1,-1,400,-1,-1,-1,-1,-1,8126,108363,358400,4778850,108363,4778852
764,mod_HWL_Linkle,1,-1,400,-1,-1,-1,-1,-1,15750,137332,516096,4500106,137332,4500109
765,mod_HWL_Title_&_Dragon_WW,1,-1,400,-1,-1,-1,-1,-1,23625,111209,774144,3644115,111209,3644116
766,mod_HW_Eclipse_of_the_Moon_(GT),1,-1,400,-1,-1,-1,-1,-1,7765,135265,372736,6492737,135265,6492738
767,mod_HW_Hyrule_Field_1st,1,-1,400,-1,-1,-1,-1,-1,14933,102700,716800,4929637,102700,4929638
768,mod_KIU_Boss_Fight_2,1,-1,400,-1,-1,-1,-1,-1,62122,110465,2981888,5302329,110465,5302331
769,mod_KIU_Dark_Pit,1,-1,400,-1,-1,-1,-1,-1,3900,300106,172032,13234686,300106,13234688
770,mod_MeOM_Nightmare,1,-1,400,-1,-1,-1,-1,-1,13440,91840,430080,2938880,91840,2938881
771,mod_MK8_Bowsers_Castle,1,-1,400,-1,-1,-1,-1,-1,12096,78077,387072,2498482,78077,2498485
772,mod_MK8_Shy_Guy_Falls,1,-1,400,-1,-1,-1,-1,-1,4876,102176,215040,4505969,102176,4505970
773,mod_MK8_Toad Harbor,1,-1,400,-1,-1,-1,-1,-1,7616,59664,243712,1909251,59664,1909254
774,mod_PkkT_Dark_Colosseum,1,-1,400,-1,-1,-1,-1,-1,12544,113300,602112,5438328,113300,5438329
775,mod_PkkT_Diggersby_Land,1,-1,400,-1,-1,-1,-1,-1,10752,129927,516096,6236383,129927,6236384
776,mod_PkkT_Magikarp_Festival,1,-1,400,-1,-1,-1,-1,-1,2688,115241,129024,5531483,115241,5531484
777,mod_PkkT_Tellur_Town,1,-1,400,-1,-1,-1,-1,-1,14634,108622,702464,5213768,108622,5213769
778,mod_PkmnBR_Crystal_Colosseum,1,-1,400,-1,-1,-1,-1,-1,6720,64355,215040,2059386,64355,2059387
779,mod_PkmnBR_Final_Battle_Theme_Mysterials_Theme,1,-1,400,-1,-1,-1,-1,-1,8512,77385,272384,2476348,77385,2476349
780,mod_PkmnBW_Battle_Team_Plasma,1,-1,400,-1,-1,-1,-1,-1,14628,97683,645120,4307856,97683,4307859
781,mod_PkmnClssm_Normal_Battle,1,-1,400,-1,-1,-1,-1,-1,2688,52001,86016,1664061,52001,1664063
782,mod_PkmnMDGTI_Outlaw,1,-1,400,-1,-1,-1,-1,-1,2275,70280,100352,3099375,70280,3099378
783,mod_PkmnORAS_Battle_Lorekeeper_Zinnia,1,-1,400,-1,-1,-1,-1,-1,15090,95540,573440,3630547,95540,3630549
784,mod_PkmnPl_Battle_Giratina,1,-1,400,-1,-1,-1,-1,-1,21025,124611,688128,4078280,124611,4078282
785,mod_Pkmn_XY_Battle_Lyssandre,1,-1,400,-1,-1,-1,-1,-1,10402,83694,458752,3690942,83694,3690944
786,mod_PpMSS_Normal_Battle_Theme,1,-1,400,-1,-1,-1,-1,-1,4226,73600,186368,3245787,73600,3245788
787,mod_PpM_King_of_the_Koopas,1,-1,400,-1,-1,-1,-1,-1,13440,66028,430080,2112922,66028,2112925
788,mod_SMSun_Secret_Course,1,-1,400,-1,-1,-1,-1,-1,9408,91765,301056,2936493,91765,2936495
789,mod_So06_Boss_Solaris_Phase_2,1,-1,400,-1,-1,-1,-1,-1,30165,167445,1447936,8037374,167445,8037377
790,mod_So06_Crisis_City_(Whirlwind),1,-1,400,-1,-1,-1,-1,-1,6570,92495,315392,4439806,92496,4439809
791,mod_SoBK_Misty_Lake,1,-1,400,-1,-1,-1,-1,-1,24789,99111,1189888,4757369,99111,4757372
792,mod_SoC_Aquarium_Park_Act_1,1,-1,400,-1,-1,-1,-1,-1,11050,131735,530432,6323324,131735,6323327
793,mod_SoC_Tropical_Resort_Act_1,1,-1,400,-1,-1,-1,-1,-1,24192,137133,1161216,6582394,137133,6582395
794,mod_SoC_vs_Nega-Wisp_Armor_Phase_2,1,-1,400,-1,-1,-1,-1,-1,38229,199024,1835008,9553165,199024,9553166
795,mod_SoH_Seaside_Hill,1,-1,400,-1,-1,-1,-1,-1,36736,168628,1175552,5396121,168628,5396124
796,mod_SoH_What_Im_Made_Of,1,-1,400,-1,-1,-1,-1,-1,3136,210776,100352,6744846,210776,6744848
797,mod_SoLW_The_Deadly_Six,1,-1,400,-1,-1,-1,-1,-1,30232,92480,1333248,4078382,92480,4078385
798,mod_SoRnn_Beyond_The_Speed_Of,1,-1,400,-1,-1,-1,-1,-1,2119,205973,57344,5571596,205974,5571599
799,mod_SoRnn_Fly_Away,1,-1,400,-1,-1,-1,-1,-1,12678,117411,559104,5177852,117411,5177854
800,mod_SoRnn_Theory_Of_Attack,1,-1,400,-1,-1,-1,-1,-1,58688,117658,1878016,3765061,117658,3765062
801,mod_SoRu_Wrapped_In_Black,1,-1,400,-1,-1,-1,-1,-1,20608,175692,659456,5622145,175692,5622147
802,mod_SoRv2_Race_to_Win,1,-1,400,-1,-1,-1,-1,-1,2600,55167,114688,2432866,55167,2432869
803,mod_SoShad_Never_Turn_Back,1,-1,400,-1,-1,-1,-1,-1,6570,222570,315392,10683388,222570,10683391
804,mod_SoUn_Cool_Edge_(Day),1,-1,400,-1,-1,-1,-1,-1,12842,164421,616448,7892242,164421,7892244
805,mod_SoUn_Jungle_Joyride_(Day),1,-1,400,-1,-1,-1,-1,-1,30464,166767,1462272,8004846,166767,8004848
806,mod_XnX_46-ri9_(Night),1,-1,400,-1,-1,-1,-1,-1,298,160207,14336,7689970,160207,7689972
807,mod_XnX_NO.EX01,1,-1,400,-1,-1,-1,-1,-1,95898,202333,4229120,8922892,202333,8922894
808,Moldarach,1,-1,400,-1,-1,-1,-1,-1,13440,82650,430080,2644819,82650,2644821
809,Motley,1,-1,400,-1,-1,-1,-1,-1,7151,59459,315392,2622157,59459,2622160
810,NatureArea,1,-1,400,-1,-1,-1,-1,-1,19179,130072,845824,5736193,130072,5736196
811,NKCyborg,1,-1,400,-1,-1,-1,-1,-1,9408,85607,301056,2739453,85608,2739456
812,NMH2_FeetOnTheAir,1,-1,400,-1,-1,-1,-1,-1,0,145448,0,6414290,145448,6414292
813,NMH2_HappyWarMore,1,-1,400,-1,-1,-1,-1,-1,0,269663,0,11892173,269663,11892176
814,NMH2_MsTeller,1,-1,400,-1,-1,-1,-1,-1,0,169984,0,7496328,169984,7496331
815,NMH2_NaomiLabB,1,-1,400,-1,-1,-1,-1,-1,2688,282687,86016,9046015,282688,9046016
816,NMH2_Subuta2,1,-1,400,-1,-1,-1,-1,-1,26880,167019,860160,5344617,167019,5344619
817,NMH_NMH,1,-1,400,-1,-1,-1,-1,-1,1344,85345,43008,2731046,85345,2731048
818,NMH_PleatherForBreakfast,1,-1,400,-1,-1,-1,-1,-1,43904,237559,1404928,7601891,237559,7601894
819,NMH_WeAreFinallyCowboys,1,-1,400,-1,-1,-1,-1,-1,16576,284004,530432,9088143,284004,9088146
820,OnlineWaiting,1,-1,400,-1,-1,-1,-1,-1,3584,45323,114688,1450338,45323,1450340
821,ORAS_BattleBrendanMay,1,-1,400,-1,-1,-1,-1,-1,14303,69149,630784,3049499,69149,3049501
822,ORAS_BattleChampion,1,-1,400,-1,-1,-1,-1,-1,14455,70516,473088,2307849,70516,2307851
823,ORAS_BattleFrontierBrain,1,-1,400,-1,-1,-1,-1,-1,9198,99357,301056,3251766,99357,3251769
824,Otherworld,1,-1,400,-1,-1,-1,-1,-1,29257,143996,1290240,6350238,143996,6350240
825,Outset,1,-1,400,-1,-1,-1,-1,-1,13653,118646,602112,5232289,118646,5232290
826,PACMANMED,1,-1,400,-1,-1,-1,-1,-1,8452,80505,372736,3550274,80505,3550277
827,PalaceTwilight,1,-1,400,-1,-1,-1,-1,-1,15928,183927,702464,8111193,183927,8111194
828,PalmtreeGrove,1,-1,400,-1,-1,-1,-1,-1,20160,142443,645120,4558207,142444,4558210
829,PerfectDarkGaia,1,-1,400,-1,-1,-1,-1,-1,53162,209709,2551808,10066070,209709,10066071
830,Perplexed,1,-1,400,-1,-1,-1,-1,-1,8960,84404,286720,2700950,84404,2700953
831,Persona3_IwatodaiDorm,1,-1,400,-1,-1,-1,-1,-1,25031,89027,1103872,3926106,89027,3926109
832,Persona4_Almighty,1,-1,400,-1,-1,-1,-1,-1,8452,256268,372736,11301424,256268,11301426
833,Persona4_Myself,1,-1,400,-1,-1,-1,-1,-1,325,211631,14336,9332948,211631,9332951
834,Persona4_ReachTruth,1,-1,400,-1,-1,-1,-1,-1,12027,68541,530432,3022669,68541,3022670
835,PersonaArena_Amagi,1,-1,400,-1,-1,-1,-1,-1,11702,65653,516096,2895309,65653,2895311
836,PersonaArena_Heartful,1,-1,400,-1,-1,-1,-1,-1,79644,158422,3512320,6986430,158422,6986432
837,PersonaArena_LikeTheDragon,1,-1,400,-1,-1,-1,-1,-1,650,141733,28672,6250459,141733,6250461
838,PersonaArena_MissionsForTheBrilliantExecutor,1,-1,400,-1,-1,-1,-1,-1,45511,101955,2007040,4496225,101955,4496226
839,PersonaArena_SpiritedGirl,1,-1,400,-1,-1,-1,-1,-1,91022,192343,4014080,8482341,192343,8482343
840,PersonaArena_Ultimate,1,-1,400,-1,-1,-1,-1,-1,12678,65453,559104,2886501,65453,2886503
841,PersonaDancing,1,-1,400,-1,-1,-1,-1,-1,78994,207520,3483648,9151673,207520,9151674
842,PersonaUltimax_SophisticatedAttendant,1,-1,400,-1,-1,-1,-1,-1,26006,106025,1146880,4675745,106026,4675747
843,PG&S_ViridianForestRMX,1,-1,400,-1,-1,-1,-1,-1,31207,154635,1376256,6819445,154636,6819448
844,PhantomGanon,1,-1,400,-1,-1,-1,-1,-1,12544,137153,401408,4388926,137154,4388928
845,PhantomRoad,1,-1,400,-1,-1,-1,-1,-1,20480,113178,903168,4991182,113178,4991185
846,PKDV_GiovanniRemix,1,-1,400,-1,-1,-1,-1,-1,13003,53444,573440,2356909,53444,2356911
847,PlanetWispModern,1,-1,400,-1,-1,-1,-1,-1,1194,160113,57344,7685451,160113,7685453
848,PMD2_PalkiasOnslaught,1,-1,400,-1,-1,-1,-1,-1,15928,69920,702464,3083492,69920,3083494
849,PMTTYD_Bowser,1,-1,400,-1,-1,-1,-1,-1,6272,72233,200704,2311456,72233,2311457
850,PMTTYD_Dooplis,1,-1,400,-1,-1,-1,-1,-1,2240,56192,71680,1798160,56192,1798161
851,PMTTYD_ShadowQueen2,1,-1,400,-1,-1,-1,-1,-1,10304,126883,329728,4060280,126883,4060281
852,PowerfulEmerges,1,-1,400,-1,-1,-1,-1,-1,6501,50808,143360,1120336,50808,1120337
853,PowerfulVoice,1,-1,400,-1,-1,-1,-1,-1,15232,229433,487424,7341879,229433,7341880
854,PressingPressure,1,-1,400,-1,-1,-1,-1,-1,7446,52851,243712,1729737,52851,1729739
855,PulseDe,1,-1,400,-1,-1,-1,-1,-1,25031,222685,1103872,9820413,222685,9820416
856,PumpkinHill,1,-1,400,-1,-1,-1,-1,-1,11648,107654,372736,3444939,107654,3444942
857,PuppetSnake,1,-1,400,-1,-1,-1,-1,-1,7616,83633,243712,2676269,83633,2676272
858,PX&Y_Korrina,1,-1,400,-1,-1,-1,-1,-1,39659,129270,1748992,5700813,129270,5700814
859,PXY_ChampionGlitchxCity,1,-1,400,-1,-1,-1,-1,-1,63390,230121,2795520,10148357,230121,10148359
860,RainbowCastle,1,-1,400,-1,-1,-1,-1,-1,2240,46306,71680,1481804,46306,1481807
861,RainbowSMK,1,-1,400,-1,-1,-1,-1,-1,7168,56320,344064,2703377,56320,2703379
862,Raincloud,1,-1,400,-1,-1,-1,-1,-1,15232,180134,487424,5764303,180134,5764304
863,RaiseThy,1,-1,400,-1,-1,-1,-1,-1,9856,90538,315392,2897233,90538,2897236
864,RemnantTwilightHW,1,-1,400,-1,-1,-1,-1,-1,14933,118317,716800,5679253,118317,5679254
865,RevengeEnemy,1,-1,400,-1,-1,-1,-1,-1,6501,57326,143360,1264040,57326,1264042
866,RH1_Remix10Fever,1,-1,400,-1,-1,-1,-1,-1,0,224819,0,7194215,224819,7194217
867,RH1_Remix1Fever,1,-1,400,-1,-1,-1,-1,-1,0,96922,0,3101532,96922,3101535
868,RH1_Remix4Fever,1,-1,400,-1,-1,-1,-1,-1,0,125999,0,4031999,126000,4032000
869,RH2_Batter,1,-1,400,-1,-1,-1,-1,-1,0,96999,0,3103996,96999,3103999
870,RH2_KarateManKimishi,1,-1,400,-1,-1,-1,-1,-1,0,133999,0,4287985,133999,4287987
871,RH2_KarateManKmishi2,1,-1,400,-1,-1,-1,-1,-1,0,144773,0,4632761,144773,4632763
872,RH2_MenuFever,1,-1,400,-1,-1,-1,-1,-1,1792,24785,57344,793127,24785,793130
873,Rh2_Ringside,1,-1,400,-1,-1,-1,-1,-1,0,94576,0,3026436,94576,3026439
874,RH2_TapDanceGBAF,1,-1,400,-1,-1,-1,-1,-1,0,103743,0,3319777,103743,3319778
875,RH2_TrainingSamu,1,-1,400,-1,-1,-1,-1,-1,0,111499,0,3567998,111499,3567999
876,RockStar,1,-1,400,-1,-1,-1,-1,-1,8452,88896,372736,3920328,88896,3920330
877,RoudyCharge,1,-1,400,-1,-1,-1,-1,-1,14336,79006,458752,2528209,79006,2528211
878,RoundMiracles,1,-1,400,-1,-1,-1,-1,-1,5824,31673,186368,1013537,31673,1013539
879,SA2_WhiteJungleRMX,1,-1,400,-1,-1,-1,-1,-1,0,240021,0,10584945,240021,10584947
880,SacredGrove,1,-1,400,-1,-1,-1,-1,-1,15603,147865,688128,6520888,147865,6520890
881,Sargasso,1,-1,400,-1,-1,-1,-1,-1,14336,79496,458752,2543899,79496,2543902
882,ScorchTorch,1,-1,400,-1,-1,-1,-1,-1,16576,117955,530432,3774567,117955,3774570
883,Seesaw,1,-1,400,-1,-1,-1,-1,-1,0,101129,0,3236135,101129,3236137
884,SeymourX,1,-1,400,-1,-1,-1,-1,-1,61226,202558,2938880,9722795,202558,9722797
885,SF2EX_InfiniteEarth,1,-1,400,-1,-1,-1,-1,-1,0,176856,0,7799379,176856,7799380
886,SF2EX_WhiteField,1,-1,400,-1,-1,-1,-1,-1,0,209041,0,9218721,209041,9218722
887,SF3_ChinaVox,1,-1,400,-1,-1,-1,-1,-1,1950,298709,86016,13173079,298709,13173082
888,SF3_Jazzy,1,-1,400,-1,-1,-1,-1,-1,0,181948,0,8733533,181948,8733535
889,SF3_KillingMoon,1,-1,400,-1,-1,-1,-1,-1,1493,148888,71680,7146655,148888,7146657
890,SF3_YouBlowMyMind,1,-1,400,-1,-1,-1,-1,-1,1493,205986,71680,9887328,205986,9887330
891,SF4_Sakura,1,-1,400,-1,-1,-1,-1,-1,27306,104450,1204224,4606258,104450,4606260
892,SF5_Vega,1,-1,400,-1,-1,-1,-1,-1,7168,83863,344064,4025447,83863,4025448
893,SFEX2_BeforeMoon,1,-1,400,-1,-1,-1,-1,-1,11377,158357,501760,6983578,158357,6983579
894,SFEX2_DigitalIgnition,1,-1,400,-1,-1,-1,-1,-1,16576,112577,530432,3602479,112577,3602480
895,SG_CharacterSelect,1,-1,400,-1,-1,-1,-1,-1,3250,189033,143360,8336383,189033,8336384
896,SG_Maplecrest,1,-1,400,-1,-1,-1,-1,-1,105000,282002,4630528,12436325,282002,12436326
897,SG_MoonlitMelee,1,-1,400,-1,-1,-1,-1,-1,6869,182521,329728,8761035,182521,8761038
898,SG_SkullHeart,1,-1,400,-1,-1,-1,-1,-1,4226,360733,186368,15908350,360733,15908352
899,SH2_AquaticRuin,1,-1,400,-1,-1,-1,-1,-1,2275,39197,100352,1728588,39197,1728590
900,SH2_Casino,1,-1,400,-1,-1,-1,-1,-1,1625,58662,71680,2587005,58662,2587008
901,SH2_ChemicalPlant,1,-1,400,-1,-1,-1,-1,-1,13978,59382,616448,2618781,59382,2618783
902,SH2_EmeraldHillZone,1,-1,400,-1,-1,-1,-1,-1,3900,43893,172032,1935703,43893,1935705
903,SH2_MysticCaveZone,1,-1,400,-1,-1,-1,-1,-1,3250,56583,143360,2495352,56583,2495354
904,ShadowMario,1,-1,400,-1,-1,-1,-1,-1,6720,53104,215040,1699357,53104,1699359
905,ShovelWizard,1,-1,400,-1,-1,-1,-1,-1,38684,115467,1705984,5092101,115467,5092103
906,ShowdownTower,1,-1,400,-1,-1,-1,-1,-1,3575,81211,157696,3581437,81211,3581440
907,ShuffleBoggie,1,-1,400,-1,-1,-1,-1,-1,17554,65554,774144,2890941,65554,2890943
908,Sigma2nd,1,-1,400,-1,-1,-1,-1,-1,7801,44615,344064,1967531,44615,1967534
909,SillyEvent,1,-1,400,-1,-1,-1,-1,-1,2275,59654,100352,2630781,59654,2630784
910,Simple1,1,-1,400,-1,-1,-1,-1,-1,1950,83768,86016,3694186,83768,3694188
911,Simple2,1,-1,400,-1,-1,-1,-1,-1,1950,95385,86016,4206489,95385,4206491
912,SkyHigh,1,-1,400,-1,-1,-1,-1,-1,5851,65842,258048,2903645,65842,2903648
913,Skyscraper,1,-1,400,-1,-1,-1,-1,-1,2688,87850,86016,2811207,87850,2811209
